**** All Elevator Calls (time,src,dest,state,elev dt) stage 6 ****
Elevator call,4.993816266014164,-3,27,3,0, Done, dt, 52.006183733985836
Elevator call,18.77917039169597,-4,-3,3,2, Done, dt, 22.22082960830403
Elevator call,19.387078657155826,0,14,3,2, Done, dt, 58.612921342844174
Elevator call,20.327517520632,0,-2,3,4, Done, dt, 27.672482479368
Elevator call,27.9999732565052,0,30,3,4, Done, dt, 72.0000267434948
Elevator call,29.917239624265676,0,7,3,6, Done, dt, 32.082760375734324
Elevator call,38.28582116015673,-1,45,3,6, Done, dt, 97.71417883984327
Elevator call,39.19202923931175,-1,2,3,8, Done, dt, 27.80797076068825
Elevator call,39.69710409736126,0,48,3,8, Done, dt, 97.30289590263874
Elevator call,49.43307426313186,0,-1,3,6, Done, dt, 152.56692573686814
Elevator call,54.196436787183075,-2,50,3,8, Done, dt, 204.80356321281693
Elevator call,57.40531969890162,-1,0,3,1, Done, dt, 23.59468030109838
Elevator call,63.05259875982824,-2,0,3,1, Done, dt, 39.94740124017176
Elevator call,79.37736411739434,0,41,3,2, Done, dt, 75.62263588260566
Elevator call,89.4285158976113,-2,28,3,2, Done, dt, 158.5714841023887
Elevator call,92.15048695301039,-4,19,3,3, Done, dt, 33.849513046989614
Elevator call,96.61997031673536,-2,45,3,3, Done, dt, 84.38002968326464
Elevator call,108.64204888088284,0,19,3,1, Done, dt, 20.35795111911716
Elevator call,111.62708145083661,-1,-3,3,5, Done, dt, 23.372918549163387
Elevator call,116.72069026135568,0,24,3,5, Done, dt, 52.279309738644315
Elevator call,117.93413927793131,0,16,3,1, Done, dt, 49.06586072206869
Elevator call,133.34539591368775,-4,23,3,7, Done, dt, 35.65460408631225
Elevator call,134.00355801094793,-2,25,3,7, Done, dt, 81.99644198905207
Elevator call,140.52095248879914,-3,28,3,0, Done, dt, 81.47904751120086
Elevator call,142.07808960138755,-4,1,3,9, Done, dt, 24.921910398612454
Elevator call,146.76293294989182,0,27,3,9, Done, dt, 55.23706705010818
Elevator call,147.44392615224183,-3,33,3,0, Done, dt, 181.55607384775817
Elevator call,151.6163012890247,-3,3,3,4, Done, dt, 59.383698710975295
Elevator call,159.17766514162577,0,26,3,4, Done, dt, 100.82233485837423
Elevator call,170.15712188664338,-2,42,3,4, Done, dt, 181.84287811335662
Elevator call,173.25392580462358,1,3,3,4, Done, dt, 241.74607419537642
Elevator call,174.91394871323018,-1,31,3,0, Done, dt, 356.0860512867698
Elevator call,177.9146689591314,0,8,3,1, Done, dt, 32.085331040868596
Elevator call,179.41211574761928,0,48,3,1, Done, dt, 78.58788425238072
Elevator call,188.69360223337299,-2,-3,3,0, Done, dt, 84.30639776662701
Elevator call,197.44243298068636,-3,38,3,6, Done, dt, 67.55756701931364
Elevator call,202.63061730226673,0,42,3,6, Done, dt, 162.36938269773327
Elevator call,203.2352417416962,-4,25,3,6, Done, dt, 256.7647582583038
Elevator call,209.35081553255895,13,-1,3,0, Done, dt, 279.64918446744105
Elevator call,209.97850155767696,-1,29,3,5, Done, dt, 59.021498442323036
Elevator call,210.90630526255882,12,0,3,5, Done, dt, 93.09369473744118
Elevator call,211.32931870336074,0,29,3,5, Done, dt, 57.67068129663926
Elevator call,217.22290993535717,-4,11,3,7, Done, dt, 43.777090064642834
Elevator call,218.07434462591186,26,44,3,7, Done, dt, 79.92565537408814
Elevator call,219.81598778407965,-4,5,3,9, Done, dt, 41.18401221592035
Elevator call,220.76873550670848,31,-1,3,0, Done, dt, 268.2312644932915
Elevator call,224.31198381778677,-2,-3,3,0, Done, dt, 48.68801618221323
Elevator call,231.56651879541005,22,33,3,0, Done, dt, 97.43348120458995
Elevator call,238.4981901010815,0,-1,3,0, Done, dt, 250.5018098989185
Elevator call,249.14578168308412,0,39,3,9, Done, dt, 54.854218316915876
Elevator call,249.47153929844012,-2,0,3,2, Done, dt, 52.52846070155988
Elevator call,254.50344330296275,-1,10,3,2, Done, dt, 79.49655669703725
Elevator call,255.11453151297678,-2,2,3,2, Done, dt, 124.88546848702322
Elevator call,257.29849213037915,-1,-4,3,5, Done, dt, 69.70150786962085
Elevator call,260.38349181826743,-4,31,3,2, Done, dt, 180.61650818173257
Elevator call,266.894697015759,47,-2,3,8, Done, dt, 82.105302984241
Elevator call,270.3465008526289,-1,-2,3,8, Done, dt, 78.65349914737112
Elevator call,272.4308393782785,-4,46,3,2, Done, dt, 273.5691606217215
Elevator call,278.80736100021363,-2,47,3,3, Done, dt, 69.19263899978637
Elevator call,285.4590041763097,-1,49,3,3, Done, dt, 131.5409958236903
Elevator call,299.06238686043775,-4,31,2,1
Elevator call,303.5884504315734,-1,24,3,9, Done, dt, 53.41154956842661
Elevator call,305.1612056606798,-4,11,3,9, Done, dt, 93.8387943393202
Elevator call,307.17728820035336,-1,22,3,9, Done, dt, 129.82271179964664
Elevator call,310.1052389352092,20,-1,3,0, Done, dt, 178.89476106479083
Elevator call,310.2471597613528,-3,41,3,9, Done, dt, 191.7528402386472
Elevator call,310.43660083151826,12,-2,3,7, Done, dt, 43.56339916848174
Elevator call,310.65895693179937,0,-2,3,2, Done, dt, 55.341043068200634
Elevator call,314.465693673799,-4,-2,3,7, Done, dt, 61.534306326200976
Elevator call,318.63880157220933,-2,4,3,7, Done, dt, 70.36119842779067
Elevator call,326.58639638472255,-3,0,3,5, Done, dt, 23.413603615277452
Elevator call,334.8964002994919,-2,3,3,8, Done, dt, 29.103599700508084
Elevator call,338.34551095760867,-4,19,3,8, Done, dt, 75.65448904239133
Elevator call,346.0955137209953,-4,35,3,7, Done, dt, 86.90448627900469
Elevator call,361.645498123866,-3,17,3,5, Done, dt, 32.35450187613401
Elevator call,363.8472274622245,-2,-1,3,5, Done, dt, 61.15277253777549
Elevator call,381.31971563530055,-3,41,2,5
Elevator call,388.51503029731634,-1,40,3,5, Done, dt, 67.48496970268366
Elevator call,394.25877451521023,0,-3,3,9, Done, dt, 75.74122548478977
Elevator call,394.9568870028586,-4,0,3,1, Done, dt, 48.04311299714141
Elevator call,396.01053237831434,-3,11,3,1, Done, dt, 75.98946762168566
Elevator call,396.1162807679582,0,44,3,1, Done, dt, 123.88371923204181
Elevator call,397.828560875153,4,19,3,1, Done, dt, 170.17143912484698
Elevator call,398.52040573961403,-1,4,3,1, Done, dt, 202.47959426038597
Elevator call,399.94909007969295,0,35,3,1, Done, dt, 241.05090992030705
Elevator call,400.2358983059046,-2,41,3,9, Done, dt, 185.76410169409542
Elevator call,403.08087087207764,-2,10,3,9, Done, dt, 230.91912912792236
Elevator call,420.90267429546566,-1,24,3,4, Done, dt, 49.09732570453434
Elevator call,424.97730311249506,35,0,3,4, Done, dt, 111.02269688750494
Elevator call,431.638137321645,-2,1,3,4, Done, dt, 129.361862678355
Elevator call,438.369875408335,-1,-2,3,9, Done, dt, 105.63012459166498
Elevator call,440.91040561273644,-3,0,3,8, Done, dt, 45.08959438726356
Elevator call,442.48024316783403,19,29,3,8, Done, dt, 92.51975683216597
Elevator call,445.22554369489694,0,5,3,8, Done, dt, 143.77445630510306
Elevator call,447.82100185917807,39,11,3,7, Done, dt, 36.17899814082193
